generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1767808312-CkebCBvRsJZBj6nj4kP0,2026-01-07 17:51:52.465,0.000005,,,0,0,59,115,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,3103,382,MAP-ELITE,Kiro_2026_1
gen-1767808300-yv4gV4O0ti9dy541bLl8,2026-01-07 17:51:40.804,0.000048,,,0,0,305,239,147,openai/gpt-oss-20b,Novita,standard,false,true,,stop,stop,1096,482,MAP-ELITE,Kiro_2026_1
gen-1767808296-d3MGkxcAe0KWJ2vZi5lN,2026-01-07 17:51:36.399,0.000008,,,0,0,82,172,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,4301,235,MAP-ELITE,Kiro_2026_1
gen-1767808289-579JNA5I2RADw0qyZIMv,2026-01-07 17:51:29.597,0.000009,,,0,0,82,208,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,6658,3785,MAP-ELITE,Kiro_2026_1
gen-1767808288-67Fb3gmyeOF7bQ2wvAks,2026-01-07 17:51:28.886,0.000004,,,0,0,207,15,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,560,164,MAP-ELITE,Kiro_2026_1
gen-1767808286-m8SyR37S3lsRDUPBs3Fq,2026-01-07 17:51:26.574,0.000012,,,0,0,115,204,47,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,2152,522,MAP-ELITE,Kiro_2026_1
gen-1767808275-WHCoLitv0TuLz2PPU21j,2026-01-07 17:51:15.426,0.000042,,,0,0,81,288,117,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,769,110,MAP-ELITE,Kiro_2026_1
gen-1767808274-x8IAqPjwJJXiDqYb8ryl,2026-01-07 17:51:14.469,0.000004,,,0,0,170,20,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,880,483,MAP-ELITE,Kiro_2026_1
gen-1767808272-SYZXJi2LTMpBs0V1NA3W,2026-01-07 17:51:12.932,0.00005,,,0,0,88,341,250,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,1287,88,MAP-ELITE,Kiro_2026_1
gen-1767808268-eQWSCmgUau2noRnBZq6V,2026-01-07 17:51:08.254,0.000015,,,0,0,122,224,127,openai/gpt-oss-20b,GMICloud,standard,false,true,,stop,stop,4497,2047,MAP-ELITE,Kiro_2026_1
gen-1767808267-gDzT6vFdJnMZVOXKPdbO,2026-01-07 17:51:07.109,0.000005,,,0,0,251,7,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1084,996,MAP-ELITE,Kiro_2026_1
gen-1767808263-EDGO1kSlQrmmldxJUSwG,2026-01-07 17:51:03.561,0.000079,,,0,0,143,491,358,openai/gpt-oss-20b,NCompass,standard,false,true,,stop,stop,3204,1015,MAP-ELITE,Kiro_2026_1
gen-1767808257-GdONC07CfueCQ0jIYCnv,2026-01-07 17:50:57.658,0.000059,,,0,0,144,300,190,openai/gpt-oss-20b,SiliconFlow,standard,false,true,,stop,stop,5747,1155,MAP-ELITE,Kiro_2026_1
gen-1767808246-t2sZ6YrcIb7KxGMvBHyU,2026-01-07 17:50:46.332,0.000016,,,0,0,122,290,147,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,2931,362,MAP-ELITE,Kiro_2026_1
gen-1767808245-7AxZreJfhETQRTvhBfTJ,2026-01-07 17:50:45.585,0.000004,,,0,0,219,11,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,656,410,MAP-ELITE,Kiro_2026_1
gen-1767808241-ruDaIScbYBNEBFcjgEzh,2026-01-07 17:50:41.250,0.000019,,,0,0,144,349,230,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,4172,1336,MAP-ELITE,Kiro_2026_1
gen-1767808239-5TpnTYy4UMU2xn8hIFiA,2026-01-07 17:50:39.426,0.000064,,,0,0,143,364,236,openai/gpt-oss-20b,Amazon Bedrock,standard,false,true,,stop,stop,1518,375,MAP-ELITE,Kiro_2026_1
gen-1767808236-TtfmpGcEhZARj3RIqaLK,2026-01-07 17:50:36.918,0.000008,,,0,0,193,8,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2447,2325,MAP-ELITE,Kiro_2026_1
gen-1767808235-cuNXS1lKeVDyf0amp0qi,2026-01-07 17:50:35.691,0.000042,,,0,0,114,227,68,openai/gpt-oss-20b,Amazon Bedrock,standard,false,true,,stop,stop,976,486,MAP-ELITE,Kiro_2026_1
gen-1767808232-W9yym0kK21pvI1KALfAB,2026-01-07 17:50:32.625,0.000016,,,0,0,115,305,102,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,2784,472,MAP-ELITE,Kiro_2026_1
gen-1767808231-HY9hUh0qAQru2z1ynQrx,2026-01-07 17:50:31.930,0.000009,,,0,0,197,14,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,623,252,MAP-ELITE,Kiro_2026_1
gen-1767808229-kyGNPQYTCZ2w9eOaVnwH,2026-01-07 17:50:29.948,0.000011,,,0,0,122,168,43,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,1842,631,MAP-ELITE,Kiro_2026_1
gen-1767808218-BdbBDc1JcYYpRmyFFlOA,2026-01-07 17:50:18.736,0.000013,,,0,0,315,13,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,519,213,MAP-ELITE,Kiro_2026_1
gen-1767808204-TxTpaV12l4AKNLeN5gaS,2026-01-07 17:50:04.988,0.000063,,,0,0,143,354,151,openai/gpt-oss-20b,Amazon Bedrock,standard,false,true,,stop,stop,1294,437,MAP-ELITE,Kiro_2026_1
gen-1767808202-ZQglLo9WonVG8lOVUpxI,2026-01-07 17:50:02.271,0.000015,,,0,0,144,233,108,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,2447,560,MAP-ELITE,Kiro_2026_1
gen-1767807716-QH2FW5iljD9mKSTpvvgN,2026-01-07 17:41:56.798,0.000006,,,0,0,226,49,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1175,527,MAP-ELITE,Kiro_2026_1
gen-1767807713-nuDWNrK4e4AV52LjuxsM,2026-01-07 17:41:53.044,0.000007,,,0,0,23,169,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,3658,377,MAP-ELITE,Kiro_2026_1
gen-1767807710-KhSIK3TurQNo4h2AgvnK,2026-01-07 17:41:50.556,0.000003,,,0,0,23,80,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2395,370,MAP-ELITE,Kiro_2026_1
gen-1767807709-pml5TFCqlXA1GUmAWvMe,2026-01-07 17:41:49.759,0.000002,,,0,0,86,13,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,737,183,MAP-ELITE,Kiro_2026_1
gen-1767807708-T6fNnJ61sqwtoB2NQ21Z,2026-01-07 17:41:48.671,0.000001,,,0,0,22,31,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,1007,150,MAP-ELITE,Kiro_2026_1
gen-1767807705-JbcdPReRPH5QxYPs5JT2,2026-01-07 17:41:45.233,0.000002,,,0,0,22,55,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,3332,505,MAP-ELITE,Kiro_2026_1
gen-1767807704-EOEAMVI71ovyknfpxGj6,2026-01-07 17:41:44.315,0.000004,,,0,0,159,26,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,654,226,MAP-ELITE,Kiro_2026_1
gen-1767807698-3UUOzuus2XitGqyvxdmF,2026-01-07 17:41:38.904,0.000004,,,0,0,25,94,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,5347,113,MAP-ELITE,Kiro_2026_1
gen-1767807694-wQtBq6gWDwtzSa80jXP6,2026-01-07 17:41:34.434,0.000006,,,0,0,25,159,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,4366,125,MAP-ELITE,Kiro_2026_1
gen-1767807693-y7cTScHto26av4SZ3c74,2026-01-07 17:41:33.841,0.000006,,,0,0,146,13,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,514,297,MAP-ELITE,Kiro_2026_1
gen-1767807691-5hPbVOhT2yhryhwWOhPL,2026-01-07 17:41:31.176,0.000003,,,0,0,23,87,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2592,410,MAP-ELITE,Kiro_2026_1
gen-1767807689-ZVY0nD4lka5WpnJOujIy,2026-01-07 17:41:29.437,0.000002,,,0,0,23,56,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,1662,376,MAP-ELITE,Kiro_2026_1
gen-1767807689-ZYtjDiTUVCnx9hIFKtBG,2026-01-07 17:41:29.072,0.000002,,,0,0,65,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,303,301,MAP-ELITE,Kiro_2026_1
gen-1767807688-iTAxlAyMU0u4CWj5mGnT,2026-01-07 17:41:28.807,0,,,0,0,22,10,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,190,106,MAP-ELITE,Kiro_2026_1
gen-1767807688-WkyBr2cmONuQHcH48ti9,2026-01-07 17:41:28.450,0,,,0,0,22,11,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,278,86,MAP-ELITE,Kiro_2026_1
gen-1767807686-S4EPHxGiu92PxriyND8i,2026-01-07 17:41:26.801,0.000007,,,0,0,134,26,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,1588,373,MAP-ELITE,Kiro_2026_1
gen-1767807686-B4VT3j1hs2jd1AAlW7oe,2026-01-07 17:41:26.018,0.000014,,,0,0,23,74,0,mistralai/mistral-nemo,Mistral,standard,false,true,,stop,stop,693,322,MAP-ELITE,Kiro_2026_1
gen-1767807681-HSQ0QLeBrWzgXtOLbJZ1,2026-01-07 17:41:21.465,0.000006,,,0,0,25,147,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,4462,932,MAP-ELITE,Kiro_2026_1
gen-1767807681-Xp4YgFm0uLhXxUkgiQW4,2026-01-07 17:41:21.184,0.000019,,,0,0,211,56,31,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,210,157,MAP-ELITE,Kiro_2026_1
gen-1767807678-MLg91iCmAbFfypHuBMiR,2026-01-07 17:41:18.762,0.000017,,,0,0,23,96,0,mistralai/mistral-nemo,Novita,standard,false,true,,stop,stop,2335,164,MAP-ELITE,Kiro_2026_1
gen-1767807677-SEXmyxsKCJAx5CGGpeZB,2026-01-07 17:41:17.115,0.000003,,,0,0,23,73,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,1569,199,MAP-ELITE,Kiro_2026_1
gen-1767807676-hjz6ddVn2NK9qCufmoR8,2026-01-07 17:41:16.783,0.000011,,,0,0,92,59,43,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,224,69,MAP-ELITE,Kiro_2026_1
gen-1767807676-6ERRlaQaqzkCDdYnUNL2,2026-01-07 17:41:16.153,0,,,0,0,22,11,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,566,330,MAP-ELITE,Kiro_2026_1
gen-1767807675-Y8a4SEVhafBzehD0d2Gm,2026-01-07 17:41:15.429,0.000001,,,0,0,22,31,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,623,139,MAP-ELITE,Kiro_2026_1
gen-1767807674-wfncf6an3cMnMOCgtSrW,2026-01-07 17:41:14.413,0.00005,,,0,0,207,229,213,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,928,420,MAP-ELITE,Kiro_2026_1
gen-1767807672-VHTIWP9w0qDVFf1ZyU0B,2026-01-07 17:41:12.236,0.000004,,,0,0,25,93,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2048,317,MAP-ELITE,Kiro_2026_1
gen-1767807666-lAvWCtBEknQ3ussgmJBu,2026-01-07 17:41:06.573,0.000009,,,0,0,25,227,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,5562,397,MAP-ELITE,Kiro_2026_1
gen-1767807666-40K9UZoIE4B3PYFq8MVG,2026-01-07 17:41:06.145,0.000002,,,0,0,88,12,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,366,217,MAP-ELITE,Kiro_2026_1
gen-1767807664-NHse0rmmnMFWUTkKOcEd,2026-01-07 17:41:04.697,0.000002,,,0,0,28,38,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1374,335,MAP-ELITE,Kiro_2026_1
gen-1767807661-dhIeZM07EBhYqRyIWXx5,2026-01-07 17:41:01.012,0.000005,,,0,0,28,119,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,3573,173,MAP-ELITE,Kiro_2026_1
gen-1767807660-v6zK45ZT0boCSndsXt55,2026-01-07 17:41:00.855,0.000001,,,0,0,51,2,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,97,76,MAP-ELITE,Kiro_2026_1
gen-1767807660-CgqSqPMgghokgyfGKP1P,2026-01-07 17:41:00.560,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,243,195,MAP-ELITE,Kiro_2026_1
gen-1767807660-2nbfYRTconE2MjpJWwRZ,2026-01-07 17:41:00.269,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,228,187,MAP-ELITE,Kiro_2026_1
gen-1767807659-m9TfGOf2s4oLf8te4qN1,2026-01-07 17:40:59.262,0.000004,,,0,0,132,55,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,930,91,MAP-ELITE,Kiro_2026_1
gen-1767807656-YN6o0JuqBqC7evDQzAXh,2026-01-07 17:40:56.829,0.000003,,,0,0,30,82,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,2306,162,MAP-ELITE,Kiro_2026_1
gen-1767807654-OeVl7jNEtMRxJc61BIWs,2026-01-07 17:40:54.731,0.000002,,,0,0,30,56,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,2010,418,MAP-ELITE,Kiro_2026_1
gen-1767807653-DbEEHIbdNJz2jDMSqRhu,2026-01-07 17:40:53.955,0.000006,,,0,0,136,13,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,613,327,MAP-ELITE,Kiro_2026_1
gen-1767807651-WSuX3YnfOtIgp9xqvt3m,2026-01-07 17:40:51.016,0.000003,,,0,0,28,80,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,2875,156,MAP-ELITE,Kiro_2026_1
gen-1767807649-VTEFRirVTuW7bbMb8XEv,2026-01-07 17:40:49.582,0.000002,,,0,0,28,50,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1353,239,MAP-ELITE,Kiro_2026_1
gen-1767807649-vw6QNozDpqUlnynXVo4s,2026-01-07 17:40:49.292,0.000002,,,0,0,56,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,238,238,MAP-ELITE,Kiro_2026_1
gen-1767807648-Di7zHzbF2w9ER3waAFMA,2026-01-07 17:40:48.963,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,277,230,MAP-ELITE,Kiro_2026_1
gen-1767807647-L9pAw4iAL4OsIFAZ0dhh,2026-01-07 17:40:47.816,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1084,1041,MAP-ELITE,Kiro_2026_1
gen-1767807647-NcetdH2uhSwEVmgsTsEs,2026-01-07 17:40:47.299,0.000005,,,0,0,116,10,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,459,267,MAP-ELITE,Kiro_2026_1
gen-1767807644-FQZ2LvmnvTi4DgTAg6zc,2026-01-07 17:40:44.028,0.000003,,,0,0,30,60,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,3185,268,MAP-ELITE,Kiro_2026_1
gen-1767807641-vAvwr0cYfFqBVG5y078N,2026-01-07 17:40:41.037,0.000003,,,0,0,30,77,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,2901,246,MAP-ELITE,Kiro_2026_1
gen-1767807639-DHIdDZHWbPsDgIsPwka3,2026-01-07 17:40:39.965,0.000046,,,0,0,182,195,129,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,900,237,MAP-ELITE,Kiro_2026_1
gen-1767807637-GzWeOh0XTESfs1Uje4o5,2026-01-07 17:40:37.834,0.000003,,,0,0,28,71,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1980,268,MAP-ELITE,Kiro_2026_1
gen-1767807635-w17uqWwuwPyvPe7HuJn9,2026-01-07 17:40:35.104,0.000005,,,0,0,28,112,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,2629,168,MAP-ELITE,Kiro_2026_1
gen-1767807634-NtZsANOmnjIM8QwfXrUr,2026-01-07 17:40:34.565,0.000018,,,0,0,84,113,105,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,409,99,MAP-ELITE,Kiro_2026_1
gen-1767807634-JGKixWgGwpgtRv9tlBuW,2026-01-07 17:40:34.238,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,273,175,MAP-ELITE,Kiro_2026_1
gen-1767807633-fHrbYmFed8Na2oFm6vES,2026-01-07 17:40:33.955,0,,,0,0,26,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,220,165,MAP-ELITE,Kiro_2026_1
gen-1767807631-PJ9p9Z6ZCmFwQssyE1bA,2026-01-07 17:40:31.217,0.000017,,,0,0,175,239,225,openai/gpt-oss-20b,GMICloud,standard,false,true,,stop,stop,2563,570,MAP-ELITE,Kiro_2026_1
gen-1767807629-8c9l9MfnorHoYXoH2BVt,2026-01-07 17:40:29.258,0.000003,,,0,0,30,69,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1851,174,MAP-ELITE,Kiro_2026_1
gen-1767807627-VDouKfLjjMLtIAOY0sLa,2026-01-07 17:40:27.180,0.000003,,,0,0,30,71,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1992,304,MAP-ELITE,Kiro_2026_1
gen-1767807626-Jy3LOVcZ8JPzIC1dWPjF,2026-01-07 17:40:26.920,0.000002,,,0,0,125,3,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,197,166,MAP-ELITE,Kiro_2026_1
gen-1767807623-SxQGHLwsBSoaBAEUaIH3,2026-01-07 17:40:23.832,0.000007,,,0,0,28,75,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,3015,296,MAP-ELITE,Kiro_2026_1
gen-1767807619-Ry4wBDqxcNEwp8Df840v,2026-01-07 17:40:19.918,0.000009,,,0,0,28,99,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,3841,395,MAP-ELITE,Kiro_2026_1
gen-1767807619-6PYvx3U6eHs8QJmEAtLJ,2026-01-07 17:40:19.009,0.000001,,,0,0,51,2,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,856,484,MAP-ELITE,Kiro_2026_1
gen-1767807618-s3SMWMS4uAm3g0z7iy8p,2026-01-07 17:40:18.717,0.000001,,,0,0,26,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,232,232,MAP-ELITE,Kiro_2026_1
gen-1767807618-4OVsNPvsTq9hDq7QQx33,2026-01-07 17:40:18.340,0.000001,,,0,0,26,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,300,300,MAP-ELITE,Kiro_2026_1
gen-1767807617-jH9fiMGe3BkEXvVQmKf0,2026-01-07 17:40:17.549,0.000006,,,0,0,117,10,0,mistralai/mistral-nemo,Novita,standard,false,true,,stop,stop,715,642,MAP-ELITE,Kiro_2026_1
gen-1767807615-3lyhdTjT3yVacTCAoWj6,2026-01-07 17:40:15.067,0.000006,,,0,0,30,65,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2383,267,MAP-ELITE,Kiro_2026_1
gen-1767807612-Qs24sI8DA4D760o3VFbv,2026-01-07 17:40:12.768,0.000006,,,0,0,30,65,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2223,241,MAP-ELITE,Kiro_2026_1
gen-1767807612-UeYHuasNIZfIYw4HWqL2,2026-01-07 17:40:12.166,0.000002,,,0,0,111,14,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,546,285,MAP-ELITE,Kiro_2026_1
gen-1767807610-HqJZ4RLovQP3p96kNsr1,2026-01-07 17:40:10.100,0.000005,,,0,0,28,55,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,1800,351,MAP-ELITE,Kiro_2026_1
gen-1767807607-glA1ZFl7MBlj4NRoMcX9,2026-01-07 17:40:07.303,0.000007,,,0,0,28,78,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2712,300,MAP-ELITE,Kiro_2026_1
gen-1767807606-SQAo8ZaWnj0V5PLXxbTP,2026-01-07 17:40:06.905,0.000001,,,0,0,57,4,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,334,278,MAP-ELITE,Kiro_2026_1
gen-1767807606-R9L5gryCSTRuHlfhYd4w,2026-01-07 17:40:06.593,0.000001,,,0,0,26,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,249,249,MAP-ELITE,Kiro_2026_1
gen-1767807606-vRvWDLxsziKlPiY2kuPT,2026-01-07 17:40:06.282,0.000001,,,0,0,26,3,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,228,228,MAP-ELITE,Kiro_2026_1
gen-1767807604-ZWUdy44ZUbUYQ8mvElrx,2026-01-07 17:40:04.993,0.000003,,,0,0,122,25,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1231,675,MAP-ELITE,Kiro_2026_1
gen-1767807602-HOjMBbbfWeste0VBj8l1,2026-01-07 17:40:02.527,0.000006,,,0,0,30,65,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2396,203,MAP-ELITE,Kiro_2026_1
gen-1767807600-pCovtz2td8puR3aEF50f,2026-01-07 17:40:00.040,0.000006,,,0,0,30,69,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2394,224,MAP-ELITE,Kiro_2026_1
gen-1767807596-DOP7fheAt0I1gV0dhbFp,2026-01-07 17:39:56.113,0.000026,,,0,0,171,399,233,openai/gpt-oss-20b,GMICloud,standard,false,true,,stop,stop,3764,493,MAP-ELITE,Kiro_2026_1
gen-1767807594-FcNVtkOoMcNeWOWZE2DZ,2026-01-07 17:39:54.125,0.000005,,,0,0,28,56,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,1900,303,MAP-ELITE,Kiro_2026_1
gen-1767807592-vHof3qiqfbfUXpjISFgb,2026-01-07 17:39:52.540,0.000004,,,0,0,28,40,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,1522,416,MAP-ELITE,Kiro_2026_1
gen-1767807591-VixjN6MA8xMU8Btzlmuq,2026-01-07 17:39:51.431,0.000005,,,0,0,118,68,57,openai/gpt-oss-20b,GMICloud,standard,false,true,,stop,stop,1014,482,MAP-ELITE,Kiro_2026_1
gen-1767807591-ULoCtqMjlWi0Y4O8cWp5,2026-01-07 17:39:51.138,0.000001,,,0,0,26,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,221,221,MAP-ELITE,Kiro_2026_1
gen-1767807590-UA5nbBONlemIvHXmJVX5,2026-01-07 17:39:50.781,0.000001,,,0,0,26,4,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,296,296,MAP-ELITE,Kiro_2026_1
gen-1767807588-biklp8F9heb07Y7WWNAo,2026-01-07 17:39:48.922,0.000076,,,0,0,147,515,475,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,1615,84,MAP-ELITE,Kiro_2026_1
gen-1767807586-RU9cNVlEOtng7iQlfFQa,2026-01-07 17:39:46.316,0.000006,,,0,0,30,69,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2532,228,MAP-ELITE,Kiro_2026_1
gen-1767807583-0NI5wkNEpSouVkKmjX3D,2026-01-07 17:39:43.538,0.000006,,,0,0,30,70,0,google/gemma-3-4b-it,DeepInfra,standard,false,true,,stop,stop,2696,248,MAP-ELITE,Kiro_2026_1
gen-1767807582-8sraYEVhzz7uUBQlxlQn,2026-01-07 17:39:42.681,0.000001,,,0,0,64,12,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,790,174,MAP-ELITE,Kiro_2026_1
gen-1767807581-rjI4BIo7bLRcMx5eTTyC,2026-01-07 17:39:41.644,0.000004,,,0,0,91,59,30,openai/gpt-oss-20b,GMICloud,standard,false,true,,stop,stop,930,491,MAP-ELITE,Kiro_2026_1
gen-1767807580-3AkQfDmWwzBawfts6eg6,2026-01-07 17:39:40.096,0.000008,,,0,0,91,119,45,openai/gpt-oss-20b,Hyperbolic,standard,false,true,,stop,stop,1370,399,MAP-ELITE,Kiro_2026_1
gen-1767807579-HE2AbNudKm4s0PD2y5T2,2026-01-07 17:39:39.680,0.000001,,,0,0,51,2,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,350,258,MAP-ELITE,Kiro_2026_1
gen-1767807579-Apjre22hz8Wg3TzZvRJy,2026-01-07 17:39:39.444,0.000007,,,0,0,55,45,34,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,139,59,MAP-ELITE,Kiro_2026_1
gen-1767807577-DXooIzxJQVp0HnMt4GLN,2026-01-07 17:39:37.777,0.000023,,,0,0,89,112,111,openai/gpt-oss-20b,SiliconFlow,standard,false,true,,stop,stop,1568,1021,MAP-ELITE,Kiro_2026_1
gen-1767807577-hPs7OyZl7S9FwHCZOyYo,2026-01-07 17:39:37.047,0.000008,,,0,0,403,5,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,616,182,MAP-ELITE,Kiro_2026_1
gen-1767807573-zOJU8BtmA6UdKcUR2huO,2026-01-07 17:39:33.917,0.000879,,,0,0,2888,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,382,257,Kilo Code,kilo_code_2026_01
gen-1767807573-qRMRBeIw95ARoHKwRvAC,2026-01-07 17:39:33.897,0.00011,,,0,0,92,527,210,openai/gpt-oss-20b,Nebius,standard,false,true,,stop,stop,3000,213,MAP-ELITE,Kiro_2026_1
gen-1767807573-ByMjsHiKQIRDEN60o6BX,2026-01-07 17:39:32.954,0.000879,,,0,0,2887,15,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,680,619,Kilo Code,kilo_code_2026_01
gen-1767807572-gNqNYMZ4jwoVdvBgpVAF,2026-01-07 17:39:32.735,0.000039,,,0,0,93,198,133,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,1081,353,MAP-ELITE,Kiro_2026_1
gen-1767807572-GEhtChCedinXfHxUoWjZ,2026-01-07 17:39:32.053,0.000002,,,0,0,90,22,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,606,171,MAP-ELITE,Kiro_2026_1
